,dist_kilometers,vendor_code
20096,6.4,97
40404,3.461,71
68805,4.415,97
52216,7.712,97
74640,2.335,134
28255,4.162,71
63663,6.95,0
77983,13.951,75
19723,14.44,43
65788,0.079,97
78618,0.339,97
46962,6.198,97
89607,2.853,81
52906,1.174,71
5444,2.336,81
78896,6.37,97
15282,7.612,75
73403,9.5,97
64711,5.723,0
615,3.01,97
73428,6.67,0
31648,12.745,71
45957,3.948,80
33352,6.678,71
37832,7.147,97
88391,6.774,71
86085,4.54,10
16618,4.388,97
89004,2.83,71
85657,7.487,97
75946,0.025,38
16946,2.666,71
3958,3.847,79
33918,7.695,71
53780,1.939,71
61784,7.489,0
42722,6.55,64
21710,9.396,0
87137,2.622,97
16860,10.623,0
62650,4.227,97
567,4.393,10
25583,11.971,97
22852,1.31,64
83554,7.548,97
16461,3.719,80
66900,3.586,97
74042,9.408,0
26448,1.318,97
8692,3.238,86
48011,0.516,80
58922,7.05,97
41806,7.887,0
3772,3.082,71
10221,8.131,0
29176,3.127,97
65973,0.022,14
52874,6.07,97
69733,9.13,0
75129,9.849,10
33337,0.157,97
82464,7.976,80
66575,4.261,97
39849,1.782,0
40812,1.3,64
69834,2.296,97
63728,10.668,97
55973,12.383,0
47050,3.374,20
74110,6.31,72
86396,6.053,97
10401,4.962,97
52806,1.064,79
12598,1.112,80
55025,0.114,71
83279,8.278,97
61191,0.373,97
54029,10.242,97
69644,2.97,64
28708,2.436,80
26694,5.344,80
7863,3.098,39
40151,2.96,97
77493,17.864,97
80975,1.935,80
66594,6.109,52
27103,6.673,0
24170,0.316,75
88854,1.111,80
79263,2.313,71
32044,13.667,80
74752,0.943,97
63800,9.986,97
33277,3.609,97
7868,7.875,108
4989,1.314,97
55954,5.22,0
77700,4.321,97
60375,5.849,71
60745,15.448,71
15085,8.335,97
14138,6.601,80
17297,10.132,1
34152,7.88,20
56293,4.902,97
29243,5.306,105
34423,1.813,97
82736,1.651,80
20154,7.075,97
56184,6.601,97
6153,4.528,3
78764,1.94,97
41340,5.127,0
17703,2.954,81
45650,8.082,97
68374,0.429,0
71344,1.694,97
87872,4.29,21
51004,4.175,2
82627,9.91,64
32913,2.74,97
52348,0.089,39
36088,2.939,71
17023,13.122,71
3790,8.768,0
60760,7.167,0
89032,5.827,97
19611,1.876,97
78382,2.49,97
31336,10.261,1
20739,7.85,80
81989,7.217,97
42439,0.054,97
39119,5.898,97
52504,8.592,0
68819,5.054,97
51929,8.775,0
73977,0.063,84
70326,2.844,80
45335,1.89,97
35908,3.776,71
63890,17.261,67
13158,1.391,58
60315,5.07,71
64910,3.059,97
19630,5.896,97
41031,7.463,71
46867,1.308,97
61099,2.583,97
335,2.229,97
70263,1.046,97
70851,8.039,97
47800,13.048,97
48029,11.448,97
19468,2.842,3
4504,0.12,80
24590,3.423,97
7238,6.742,0
64646,12.56,97
38697,0.028,3
84334,4.87,2
17710,12.392,97
39664,2.202,71
63209,13.546,71
26748,16.605,71
88026,7.681,0
12406,0.197,108
25979,7.055,89
889,8.058,97
13897,0.27,71
46688,10.227,97
58979,7.982,97
56994,5.773,99
47824,2.503,97
47385,5.72,42
10685,0.077,97
84286,2.325,97
17136,7.162,0
54566,6.05,97
88820,7.65,97
44295,16.267,0
21201,1.88,71
20569,3.0,71
72110,2.829,0
26243,12.507,0
29315,5.128,80
64919,2.849,97
31627,2.187,97
18259,2.674,97
29864,2.642,1
83906,11.782,97
80807,0.063,10
24441,1.704,97
11741,3.835,71
39576,6.405,64
82960,6.828,97
87935,1.225,97
76156,6.828,0
89567,4.299,97
74580,3.206,134
40630,3.082,71
36221,0.261,38
72161,7.821,97
55348,2.796,71
22206,2.364,80
54592,0.155,86
71439,4.368,80
73661,1.745,0
16381,7.597,0
25322,3.714,81
17022,2.554,97
71864,9.652,66
62916,12.475,71
30687,10.727,80
90001,0.635,97
29693,4.097,105
30763,1.385,108
49293,0.058,10
40691,6.356,10
71137,1.916,97
88863,12.029,71
39749,3.328,97
24102,3.954,97
5771,13.517,81
69181,4.411,80
31574,6.039,0
49759,0.396,81
777,5.848,97
393,0.108,71
56673,5.593,71
46925,1.727,79
21062,6.525,71
67500,1.438,97
68641,0.122,10
51846,1.321,64
87752,3.078,97
76689,16.353,97
36192,15.133,97
57664,7.207,71
86857,1.627,81
47849,2.504,97
39590,2.514,97
75826,4.059,80
30788,2.064,97
67703,3.641,0
57388,8.597,71
5778,3.905,71
26025,5.747,97
69809,6.949,77
15903,4.821,97
83567,13.904,71
4856,7.131,97
28561,2.444,97
23028,5.708,71
42096,8.037,97
62520,1.699,71
10310,16.469,97
52481,2.038,97
76515,8.292,71
1016,3.917,71
51263,6.694,79
81368,1.917,30
21657,0.058,97
87731,1.962,71
76791,6.51,0
30694,3.684,20
60797,0.128,10
42695,3.226,64
26704,3.421,71
21195,8.507,81
8269,3.148,97
63589,13.643,80
66577,0.69,97
2708,7.706,97
46011,0.966,97
79625,5.849,39
66051,4.403,97
30652,3.262,97
68239,15.11,97
69172,7.244,80
74527,9.327,79
76972,4.217,10
55380,0.992,71
1703,9.266,0
15654,1.797,76
65263,2.084,97
47318,13.278,0
40777,2.927,97
33005,8.156,0
30748,1.584,97
72774,16.168,64
26038,9.292,0
45914,1.152,97
20488,4.118,71
83043,0.139,10
43168,1.423,97
51970,0.99,6
44533,12.604,81
66919,0.124,97
23800,4.882,89
64505,3.27,97
24895,3.567,115
84556,0.042,131
36988,10.136,97
78701,4.02,97
12384,3.745,105
84718,1.529,97
55988,2.047,97
77943,0.183,97
40748,5.739,64
83622,2.67,64
2377,11.478,80
1565,1.685,105
16368,9.337,52
31173,0.026,0
15149,0.12,80
87176,10.34,10
12213,5.33,80
65030,7.643,97
33547,3.96,97
62425,3.053,97
45912,14.671,92
66456,3.827,97
49822,2.875,80
40569,10.707,66
74624,0.063,38
54418,3.933,97
49912,15.341,93
35326,4.421,97
79328,3.128,39
24405,2.131,71
62898,1.153,39
8037,1.945,97
80719,1.887,97
60209,2.664,97
25892,0.023,80
25889,6.846,79
72312,15.366,0
70801,11.562,0
59279,4.701,43
47597,4.552,97
35901,2.163,97
71708,1.791,97
46752,0.699,12
19852,0.524,10
43237,1.898,97
72426,8.782,97
51290,2.93,105
17503,5.418,10
73546,2.055,97
798,1.64,71
37589,0.04,71
57934,8.19,97
22829,0.588,66
90146,0.337,71
49841,7.94,97
53176,9.122,0
363,4.08,97
28324,1.697,58
89566,0.64,20
81211,10.09,0
18232,9.553,97
67176,2.581,97
57163,5.237,97
34607,0.105,97
90093,4.743,97
36397,8.924,97
45238,1.607,80
36665,10.721,0
80549,5.427,105
671,7.281,10
60291,8.722,97
56627,2.301,80
51712,3.181,97
84652,0.12,97
5139,5.696,64
65151,7.204,97
34345,3.898,97
69333,3.811,0
47457,9.139,79
71988,2.058,86
15750,9.947,80
43259,1.828,71
2061,1.572,64
7547,11.05,97
29854,0.085,48
83000,9.667,80
85175,0.035,77
58494,6.4,97
15144,3.084,17
51587,5.316,42
82460,1.284,80
25514,2.582,64
13808,5.989,58
68621,1.131,97
9887,0.151,97
17653,7.255,0
55423,0.024,75
79811,9.19,0
47857,13.819,97
62597,5.024,0
80544,0.034,71
41476,4.709,97
63814,3.669,97
88501,4.547,0
20774,1.52,97
52275,13.674,71
88322,3.539,39
2766,3.079,97
41254,1.687,64
22277,10.911,63
76979,0.409,97
64022,1.482,97
46299,3.106,71
21597,2.9,97
23659,3.161,0
40417,6.132,71
17208,4.16,97
90080,0.037,97
57886,6.529,80
1102,15.512,0
22005,1.587,97
37054,6.128,97
15704,1.735,81
29507,12.225,97
51656,7.579,97
18618,1.934,79
77260,0.187,81
65050,2.179,63
75791,0.048,10
54892,0.023,38
35541,13.14,97
21231,1.822,97
23355,6.686,80
14958,6.136,0
73020,0.728,81
68213,8.016,52
40562,3.529,97
72221,3.847,71
87352,3.24,67
69444,4.477,0
42183,13.918,52
30176,3.896,97
31035,11.053,124
15047,6.591,81
53143,8.641,97
68930,8.242,89
80595,5.467,97
23138,4.289,97
70930,10.295,0
25835,2.233,97
66258,3.256,0
30532,11.517,81
65717,3.707,115
30759,11.812,64
83072,6.492,66
41207,1.535,0
69549,4.877,97
12835,10.342,97
32856,13.17,52
34299,0.596,0
60710,4.013,71
8163,16.189,108
71676,5.39,81
9118,4.138,97
90068,11.56,42
24664,5.403,97
51101,8.781,97
89454,1.607,76
74922,5.465,97
16208,18.429,71
40611,3.706,97
16467,7.773,80
25861,10.062,97
45516,13.802,97
55600,8.63,0
5143,14.759,97
63400,0.036,0
35768,5.842,71
36787,6.66,71
45374,3.165,97
59513,1.502,71
74904,0.725,97
26075,0.301,97
33625,2.292,97
33945,1.086,97
33710,3.807,97
26342,9.034,46
72801,3.175,71
75258,6.566,71
22672,2.893,97
80801,1.346,97
43685,6.225,0
7429,3.246,64
71527,7.87,0
85891,11.739,81
25750,5.305,0
86388,5.769,97
58516,7.813,0
76334,11.455,97
72796,0.292,71
16960,3.305,80
21553,1.638,97
36586,3.453,97
47658,0.163,0
24079,3.164,97
89656,13.092,71
82824,2.291,97
48307,0.836,97
69265,2.349,52
7143,0.314,80
71029,3.19,108
33246,8.844,97
13836,0.276,71
56790,4.726,97
23501,0.202,71
64307,0.123,97
10051,6.449,86
46330,9.154,67
35478,3.861,71
89810,0.061,10
53413,3.055,80
80215,2.261,80
25978,7.173,97
63848,0.022,67
52886,0.033,0
64291,1.77,80
74061,8.458,97
73391,4.468,9
63789,1.9,97
65915,1.773,97
73849,6.315,97
25924,15.054,71
22488,2.182,81
5159,0.046,97
205,1.789,134
10431,0.665,97
17216,5.905,80
73978,7.145,86
85481,2.54,105
10658,16.435,71
45442,3.3,97
13501,2.614,66
42525,0.062,72
13186,10.929,49
46363,3.047,46
46351,1.81,97
6850,0.037,97
65357,4.539,0
39375,9.337,97
69218,3.482,97
38829,0.052,71
15368,1.601,97
58924,6.562,97
68534,2.021,97
32797,6.512,1
38655,0.095,97
17237,0.024,97
82682,2.851,20
77686,5.961,97
39289,0.739,83
3607,3.0,81
69147,3.81,97
8804,0.096,97
75013,1.521,81
76604,7.246,64
58537,3.948,97
64552,1.395,97
11011,0.166,97
74984,5.598,0
16950,3.222,0
66563,5.461,97
3216,3.409,79
60141,5.905,97
51116,3.701,71
10301,1.13,23
29262,2.344,97
58971,2.251,30
55574,8.808,64
86158,5.586,81
6279,12.397,97
23023,17.789,42
57728,10.52,81
50098,5.977,97
9948,1.934,31
3611,4.048,71
4289,0.082,80
83491,18.04,0
79604,3.937,71
30180,0.023,97
37077,6.194,80
37446,6.687,97
34266,6.418,61
42018,18.486,0
68160,2.679,80
32569,2.364,71
21074,5.296,97
26978,2.291,126
25279,3.696,97
66237,7.446,97
79525,4.643,73
60788,1.559,71
76658,6.001,0
34222,0.773,80
48554,4.266,64
63982,0.033,67
2611,15.679,0
2258,5.264,67
38132,2.172,71
78422,1.102,80
90077,7.232,97
27826,1.901,71
82286,5.267,97
30476,7.139,67
59323,4.028,97
1681,4.14,97
49688,3.89,97
9775,16.832,71
87465,3.59,71
79759,12.436,97
16676,0.041,71
16216,4.92,97
12929,4.343,0
61987,4.346,71
53061,4.978,64
58044,1.931,71
5520,10.407,71
57047,17.509,99
52328,0.049,75
62083,8.495,71
32229,0.023,81
48338,0.525,97
22133,8.246,97
38771,1.492,0
47990,2.816,71
89429,4.397,80
61313,4.441,97
15414,12.034,10
40062,4.336,97
48503,3.32,0
68437,2.392,0
22469,2.65,81
22031,4.798,97
12919,3.157,81
43127,0.034,84
46583,2.82,92
32953,6.505,97
41599,0.869,80
56057,2.516,71
28668,2.084,80
35624,5.548,87
80670,5.069,80
31802,3.957,97
80563,4.212,79
89769,2.768,97
68916,8.679,0
46326,3.381,80
45319,2.867,80
22770,5.806,39
87754,6.151,80
60439,5.483,80
71414,8.727,97
44510,4.355,80
82761,1.19,10
1344,12.474,66
87650,4.816,80
68944,1.952,97
13566,5.339,0
22876,2.31,97
48487,0.889,85
68646,3.845,97
3576,2.104,97
45294,8.131,97
14251,8.409,97
40025,0.286,38
50095,0.07,81
52284,3.09,3
20084,2.604,97
45975,1.52,10
46328,3.375,97
53046,2.406,97
50072,5.587,71
21222,3.096,105
938,12.237,71
25891,0.515,115
13957,2.87,0
15779,5.095,105
41993,7.922,71
46740,0.424,80
73906,6.216,29
66438,2.981,97
42988,12.874,3
64289,4.301,2
23424,4.998,81
40757,3.945,0
53579,6.933,66
16075,1.028,97
21892,1.01,97
71664,7.457,0
34544,2.712,97
73934,5.443,97
84582,3.717,97
58553,1.6,80
15509,4.954,40
73247,4.594,81
66978,7.1,97
14335,18.599,71
67312,4.152,71
4439,3.323,71
61767,7.373,0
66728,1.505,97
51562,11.132,97
40166,5.137,80
32156,1.864,67
71667,3.283,97
50859,3.693,40
14003,1.679,79
46091,3.336,10
4920,14.31,0
58917,3.342,71
5319,6.239,0
50364,1.629,80
13333,0.085,80
53277,3.482,97
60532,4.859,97
76844,0.028,84
87820,5.184,97
60285,5.638,71
25713,4.595,97
74687,0.484,79
17408,6.632,0
26028,5.601,97
49652,6.046,97
29061,3.561,63
19581,1.874,97
11143,8.642,0
3497,9.934,0
53426,6.931,71
38780,7.177,97
52970,3.622,97
55135,1.688,97
29144,4.974,80
5962,2.848,97
30506,2.067,71
90144,4.95,80
49304,4.351,97
36663,2.288,97
72817,14.064,97
18121,0.212,97
50099,8.1,71
64112,0.287,97
11364,0.751,71
58897,4.303,0
73252,2.799,80
69824,13.842,52
62523,18.741,71
6487,3.896,97
27178,6.622,97
16922,6.568,75
26493,3.739,71
30643,7.081,97
40361,4.067,39
33535,3.982,97
80127,2.683,80
21169,5.355,38
78946,3.52,0
74273,3.57,31
28720,1.295,122
37072,17.212,97
67931,6.303,97
3375,4.652,97
78921,1.03,80
51694,4.019,126
89024,8.424,97
38198,1.803,71
30380,15.288,108
44696,0.3,97
83607,6.238,64
63588,4.695,97
78010,12.704,97
60499,5.971,0
2265,1.179,80
79192,8.984,66
49411,8.56,0
47557,9.856,97
17979,17.846,71
53951,2.466,97
47160,9.584,64
8837,0.058,97
24155,10.911,0
64403,6.159,0
55663,7.151,71
87702,5.414,52
53876,2.558,67
8966,0.049,75
69217,2.952,97
9256,4.073,97
59004,2.653,30
69055,5.947,97
57118,6.216,97
56175,1.942,117
56371,2.909,80
30617,1.253,97
24608,14.006,97
75810,9.538,97
44272,11.077,10
75848,10.256,71
32915,4.153,0
64669,0.021,97
26328,3.237,64
25437,2.36,97
29614,8.72,6
54549,8.901,97
27591,15.146,97
27275,17.286,71
35960,4.454,97
44309,2.369,97
60925,4.289,71
37962,5.593,31
20888,3.632,0
64818,8.184,0
40849,5.712,71
53779,10.859,66
47745,2.501,97
1638,15.339,80
39535,2.687,97
24161,0.179,97
50182,7.964,0
31003,2.374,97
63614,10.566,75
73344,6.201,43
78756,1.94,97
37096,8.667,10
70368,1.036,97
44705,3.176,97
11130,3.079,97
85979,17.134,38
74950,1.931,134
6913,1.534,97
70493,4.882,80
66716,7.574,0
42823,0.05,10
61123,0.15,97
68020,2.006,63
39112,4.211,126
67512,6.293,97
3192,2.693,97
65724,2.391,71
13732,9.184,97
44886,0.046,39
79745,1.097,80
110,2.229,71
34596,1.971,97
75933,7.991,10
51153,6.31,71
18498,17.09,97
31561,0.025,0
77001,6.497,3
17285,9.05,0
78533,2.424,97
18852,4.625,71
886,9.155,71
45192,2.355,97
35922,1.728,0
25670,2.152,97
2782,0.789,52
72697,4.05,80
5670,1.665,81
55620,0.807,80
14860,6.564,10
4248,0.164,80
42270,2.033,97
55109,4.869,81
27397,7.183,97
36903,10.137,71
9967,0.306,97
9154,6.529,97
7196,0.068,97
86230,12.894,71
75336,14.547,97
8242,5.516,71
65015,2.212,10
32554,2.085,97
82399,0.024,1
21384,2.286,97
28226,1.558,71
17968,0.384,0
79419,4.207,97
64348,0.06,38
84865,5.056,97
2252,10.573,108
37309,4.017,92
66911,4.161,97
25718,1.832,97
37852,12.083,97
74994,11.151,71
17203,3.591,43
57064,3.521,86
11126,6.925,97
896,2.326,97
71492,0.146,97
56232,5.707,97
44742,8.146,71
83428,9.208,97
26629,10.021,97
80901,10.833,81
84061,3.283,58
56797,4.315,97
20095,3.862,97
87364,3.373,71
38555,2.387,97
22456,5.328,71
20516,6.387,0
89215,9.77,9
49446,1.926,0
79411,4.559,0
15413,8.442,97
49832,2.961,97
77314,6.189,81
63796,4.821,30
14953,10.947,0
39053,2.447,97
88870,17.965,0
40544,1.927,64
57884,5.507,0
5892,5.016,79
81887,2.249,81
76007,9.259,79
68506,4.072,71
22963,4.107,71
25173,4.063,0
16986,6.111,0
32064,3.896,97
22401,14.929,64
35292,4.346,79
24438,6.731,97
61773,3.946,0
36334,0.244,97
57283,6.026,97
63803,4.858,105
197,0.07,97
20419,4.024,97
35780,2.158,71
28896,3.103,97
85358,5.283,43
20086,0.032,0
16439,0.919,80
56768,4.062,97
59181,5.053,97
28274,5.171,97
45954,7.748,97
77951,3.547,99
19243,3.353,81
31845,0.695,97
85161,8.022,97
73840,0.022,97
6884,0.937,108
32531,4.348,97
24340,1.906,97
6307,5.03,97
74342,5.215,31
62157,1.506,0
58567,1.361,81
52867,2.628,30
45210,11.149,117
57408,3.889,97
43023,5.509,81
8690,2.029,97
87090,1.147,80
12521,8.585,97
68871,1.981,97
80204,3.645,80
79368,1.852,66
81382,5.333,80
45651,8.075,97
1078,0.782,97
14223,7.591,71
55779,4.191,99
32588,0.988,71
8181,1.228,97
33968,2.197,97
76901,0.377,64
60456,2.48,97
72818,9.688,0
51609,3.799,97
25987,13.106,97
82183,11.346,0
68502,8.087,97
36410,1.828,105
64647,2.565,97
77339,0.195,81
58249,6.204,79
81553,1.074,97
17779,1.232,81
3047,5.265,66
12895,10.831,97
81473,3.193,64
33473,6.702,97
38824,15.365,97
60857,2.52,71
33603,4.741,97
68882,2.871,97
12906,6.873,81
14188,3.551,97
9770,8.898,97
187,13.077,88
31698,0.167,75
7509,7.858,0
10680,14.267,64
62434,0.992,80
80008,0.392,81
52131,4.764,108
58357,2.198,97
83944,2.313,97
38967,9.849,97
84543,2.519,39
71834,4.308,0
74925,2.726,30
42291,3.007,97
46795,9.648,97
13877,1.395,38
13449,4.269,97
45108,0.165,97
42243,4.803,10
12589,3.355,64
83514,7.826,0
65774,2.227,105
9416,8.842,0
40240,6.641,67
41460,0.695,97
9734,7.406,71
68986,5.492,97
21862,1.093,43
41475,8.437,0
8414,0.692,0
8088,3.071,71
86204,1.57,0
40739,2.763,126
4131,5.428,97
60273,11.062,97
46825,3.498,47
10552,5.038,71
8514,6.962,79
1176,2.654,97
74861,1.665,97
61438,10.965,0
4045,4.042,0
9484,0.289,97
45690,7.399,97
82872,1.812,97
28313,0.914,79
85282,14.654,43
84773,0.119,80
66015,8.776,0
29642,1.095,97
49901,7.57,9
12221,0.271,83
10296,7.642,97
66238,4.818,97
58289,5.997,0
45819,4.925,80
79432,5.707,97
77714,3.322,97
25272,0.168,71
88174,4.148,7
63846,0.544,80
78315,0.816,97
64708,2.624,115
34071,1.642,79
69866,8.603,0
79521,3.674,0
52333,5.231,97
2998,11.97,97
88563,5.046,97
6887,0.238,20
36662,7.424,10
49906,6.969,97
70391,7.692,97
59530,9.027,97
65393,3.589,97
42680,0.601,58
55245,4.692,97
87118,2.277,97
57053,3.514,10
83974,13.564,0
70660,4.099,80
51658,0.048,80
74866,2.3,97
4941,4.961,71
21780,9.852,0
25020,4.999,97
73662,0.09,0
50380,4.474,97
23495,5.223,126
8923,3.77,97
43365,0.354,97
59555,7.422,97
53032,11.489,66
47900,3.078,97
12615,3.155,80
51076,8.688,97
27544,8.942,71
32344,1.598,97
8405,6.575,0
34830,3.405,64
45350,3.055,80
6355,2.631,97
40862,3.042,71
54235,3.234,80
40568,6.734,0
25311,3.794,97
3564,9.412,71
70345,4.779,0
82714,2.352,80
54342,10.61,71
60052,3.212,71
88570,0.486,97
72929,0.306,97
76296,2.498,97
34363,11.318,71
68266,2.941,0
42985,2.047,97
33789,1.964,97
80395,9.237,80
37545,8.824,86
31594,3.657,97
57704,2.355,71
65533,9.502,0
17301,0.033,97
31131,5.14,115
52694,7.351,80
893,6.646,97
61741,8.015,97
55765,0.688,87
3169,5.064,71
9060,3.022,97
12526,1.397,97
45802,4.614,80
77892,3.947,0
51072,1.395,81
52440,5.798,71
50675,5.474,97
74234,0.022,97
51002,2.707,71
4714,11.302,80
18654,3.75,97
14519,1.8,97
62900,4.554,21
1674,10.536,0
53174,8.008,97
83512,5.753,80
50829,2.921,97
56481,6.104,0
22382,5.943,71
83359,1.288,97
48459,1.071,86
3751,6.713,0
71363,4.953,97
4335,1.956,42
54716,2.19,97
60685,4.212,97
45275,8.26,126
86746,1.799,80
29626,1.669,80
21486,1.409,87
64300,0.249,71
48370,2.349,97
57870,2.4,80
67473,0.184,66
24680,8.172,31
7091,2.725,97
64734,1.791,126
61956,0.039,71
66994,2.461,80
59038,8.573,31
65804,10.822,52
1751,2.005,97
69659,3.54,64
26354,6.662,97
37668,4.978,71
13964,2.437,79
60301,3.663,71
48310,3.489,81
31997,0.711,97
70550,0.23,42
71673,9.513,0
17971,2.659,71
28717,2.524,105
30599,2.848,97
15395,0.924,97
72867,16.35,79
73149,14.735,71
79548,1.04,97
30579,3.222,97
14899,17.043,39
30306,3.609,0
15287,0.706,71
4452,8.562,67
31263,9.041,99
88952,1.628,71
85480,0.246,105
75868,1.362,10
22903,3.153,97
17931,4.193,97
47687,4.09,80
71338,2.613,97
88903,1.922,81
16167,16.193,0
48460,4.914,97
11783,15.324,71
801,12.032,10
50777,1.672,97
87365,4.679,71
9389,9.201,97
39821,0.113,0
23384,6.478,71
4370,8.205,52
24777,5.819,97
40628,10.561,71
65930,4.75,97
6379,7.586,97
24014,5.046,97
25502,2.982,0
29672,1.295,80
64535,8.507,66
1033,4.678,0
32520,3.436,127
18699,4.334,79
66048,7.793,97
74664,7.488,81
81529,0.857,97
20300,2.411,97
57316,9.968,0
41579,6.967,97
84777,7.609,97
6541,5.94,51
51285,5.956,97
37904,2.158,97
2787,8.232,66
80626,1.837,97
28398,5.072,97
20743,3.329,9
42443,3.631,66
23803,2.234,97
4955,0.802,97
85989,5.53,71
63668,4.407,0
38487,3.549,97
71728,4.888,42
65735,9.112,66
73637,9.147,97
56934,15.219,22
28086,0.036,97
47014,5.842,71
4787,3.197,64
27413,8.74,0
23959,1.89,97
4820,2.974,89
88959,5.445,71
32766,6.624,97
52263,5.726,108
38651,3.158,80
36279,5.981,71
81219,5.154,10
18007,0.648,97
34170,4.472,97
77033,3.696,97
36702,10.487,30
7536,9.252,3
48802,9.763,0
82149,3.623,80
82446,0.445,80
17364,10.843,97
20748,1.575,105
54491,3.724,97
35413,2.755,80
3850,6.542,13
48989,14.014,0
23540,2.828,71
73289,11.865,13
8897,7.976,97
24673,0.028,71
58230,0.333,71
14538,15.69,42
99,18.079,39
43669,8.418,0
14600,18.162,81
24232,7.524,97
61254,0.117,75
4317,3.514,97
17724,9.436,0
19465,2.067,71
48104,10.471,71
63777,4.463,97
72804,5.284,0
82431,3.747,97
69225,0.143,71
70976,5.616,0
34494,7.108,61
57156,4.879,0
41090,6.046,0
26794,4.821,97
47356,0.074,80
62598,9.479,0
89931,3.834,97
75368,15.686,0
46026,6.2,80
42758,4.718,79
5195,4.434,66
15805,13.748,0
48141,1.164,66
17575,4.597,107
29285,1.963,81
72338,0.331,97
73774,0.493,80
75718,8.574,71
7343,3.697,71
37396,5.173,0
29385,5.637,80
52268,3.404,97
48087,15.096,43
70611,9.676,97
55140,5.939,66
64610,2.768,97
310,0.866,81
7913,0.153,72
8056,11.088,0
5029,3.401,80
69321,15.46,64
10291,0.144,117
29469,4.899,79
76660,2.542,97
21220,6.6,88
4647,7.101,0
2423,4.794,66
6610,11.996,64
85149,1.528,97
61236,14.55,97
18962,3.188,80
41932,3.714,105
7206,6.937,97
85442,3.437,39
87584,6.283,0
31165,10.001,97
21343,13.404,66
27365,9.954,97
30665,2.547,97
79951,3.659,0
57541,10.102,0
69022,0.095,80
27443,3.819,71
72413,4.006,97
21977,5.257,71
2204,11.492,97
10263,3.605,0
31831,4.402,97
52662,4.607,97
37151,7.073,39
49753,0.04,39
54437,3.508,105
81715,3.166,71
10393,0.87,97
2966,4.115,66
55094,6.504,0
29412,5.409,81
64105,8.077,0
35264,7.286,97
55077,0.931,80
79046,1.445,80
35558,1.506,97
74857,0.053,97
30001,1.35,115
81394,0.425,97
83473,6.968,97
85854,6.199,71
854,8.349,71
5784,5.904,71
81263,3.996,79
32190,0.032,69
83363,4.86,105
79648,0.038,105
84818,0.806,10
11006,4.843,117
38632,1.71,64
14262,0.043,105
57656,8.842,97
23622,0.038,81
55532,3.713,71
14773,2.628,97
56350,2.9,80
2788,2.912,97
59725,3.046,30
12380,1.216,115
38602,1.309,80
49590,0.051,77
218,1.963,97
66981,1.989,97
694,3.85,97
69720,13.946,10
58584,3.964,97
43752,1.301,71
2283,3.376,0
38240,5.452,97
12911,0.024,79
83502,7.85,0
7591,6.15,71
38968,3.981,0
64477,8.751,0
10760,6.362,97
42613,1.696,80
23851,1.02,97
58399,11.85,97
296,6.742,97
3295,2.104,0
64625,8.587,64
83929,1.796,97
13425,11.171,97
64048,0.065,80
83467,8.111,97
42742,5.235,97
4646,0.044,68
27113,4.635,71
44237,0.023,42
48710,2.299,97
7647,5.424,71
8140,3.776,97
87716,4.123,0
44421,6.064,0
87913,0.123,0
45443,3.526,64
35248,2.277,97
12690,3.969,97
28528,2.834,80
63064,8.53,43
69044,4.237,0
15178,16.201,71
19110,12.066,71
67499,3.506,97
26060,5.74,97
14790,1.13,80
8655,1.609,97
47639,18.008,71
44955,2.545,81
75099,0.133,81
6054,1.562,97
72735,14.309,80
38359,3.331,80
11604,3.445,71
83527,0.051,106
82743,2.846,80
39703,2.729,97
48765,6.94,80
58711,5.499,71
740,1.536,97
55308,3.552,80
36804,5.211,97
36821,1.906,97
74017,0.325,66
25405,5.893,0
40823,4.258,97
2356,3.432,1
78090,1.845,80
54468,2.722,0
66783,1.425,80
58961,3.431,64
37971,4.982,71
9702,14.885,97
45629,10.259,97
3149,7.948,0
50174,3.0,97
45481,4.557,64
79896,0.554,97
50909,10.274,97
43688,3.142,79
67810,2.527,80
37649,6.783,71
85594,5.527,71
10801,2.998,97
26821,11.002,97
33110,4.473,64
76421,6.426,97
46200,0.713,42
74203,17.233,0
1902,2.05,64
89880,1.668,97
62069,2.959,97
53567,5.4,86
11818,2.948,97
6124,3.441,97
84951,5.079,97
64978,1.584,97
